TimeStamp;Relative Time;srcIP;dstIP;srcPort;dstPort;ipLen;len;fmt;uType;asduType;numix;cot;oa;addr
01:36:43.41;30053.505702000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:36:46.21;30056.301064000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:36:46.21;30056.301337000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:36:49.21;30059.306530000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:36:53.27;30063.362834000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:36:59.02;30069.112205000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:09.15;30079.243272000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:37:15.05;30085.145786000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:17.41;30087.507889000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:25.52;30095.610417000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:37:28.01;30098.107436000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:34.61;30104.706506000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:37.65;30107.747889000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:37:41.21;30111.306180000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:47.62;30117.714631000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:50.21;30120.305820000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:37:51.21;30121.305078000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:37:54.21;30124.304857000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:38:04.35;30134.440951000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:38:13.61;30143.698438000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:38:23.40;30153.495897000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:38:24.20;30154.295953000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:38:24.20;30154.296202000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:38:25.21;30155.298916000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:38:34.22;30164.314323000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:38:44.35;30174.440538000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:38:51.40;30181.495210000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:38:55.80;30185.895144000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:39:01.20;30191.295997000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:39:02.21;30192.302196000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:39:21.48;30211.568828000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:39:21.48;30211.569507000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:39:21.70;30211.788484000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:39:24.20;30214.296517000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:39:31.29;30221.382033000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:39:42.40;30232.494781000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:39:51.20;30241.293019000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:39:51.20;30241.293272000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:39:52.21;30242.302253000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:39:52.40;30242.491602000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:02.54;30252.629199000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:40:06.99;30257.087177000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:17.11;30267.201384000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:40:18.99;30269.085750000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:22.19;30272.285700000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:26.59;30276.685685000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:28.62;30278.713889000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:40:38.99;30289.085160000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:42.00;30292.090951000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:40:48.20;30298.291159000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:40:48.20;30298.291424000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:40:49.20;30299.293853000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:40:53.39;30303.479870000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:03.52;30313.615400000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:41:05.18;30315.274477000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:12.18;30322.271269000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:15.21;30325.299597000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:41:32.44;30342.538181000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:41:32.45;30342.538577000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:41:43.37;30353.464629000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:50.57;30360.664247000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:52.20;30362.290943000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:41:52.20;30362.291188000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:41:53.21;30363.301388000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:41:54.37;30364.464291000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:41:55.37;30365.463971000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:42:04.49;30374.579946000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:42:15.64;30385.736704000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:42:15.64;30385.737310000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:42:26.57;30396.664346000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:42:35.24;30405.329707000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:42:35.24;30405.329967000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:42:36.24;30406.330396000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:42:55.37;30425.460344000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:42:56.19;30426.286767000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:42:56.19;30426.287041000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:43:01.57;30431.660359000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:05.61;30435.706620000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:43:06.37;30436.460113000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:11.81;30441.906749000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:16.88;30446.969480000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:43:19.17;30449.260621000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:29.29;30459.386848000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:43:36.97;30467.063428000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:44.39;30474.478693000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:43:47.42;30477.514699000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:43:56.41;30486.503435000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:44:06.55;30496.639932000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:44:12.57;30502.658359000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:44:22.70;30512.788571000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:44:32.84;30522.928372000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:44:32.84;30522.928998000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:44:44.56;30534.653226000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:44:52.19;30542.282718000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:44:52.19;30542.282977000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:44:54.21;30544.299940000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:44:57.36;30547.454054000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:44:57.96;30548.054022000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:05.36;30555.452687000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:07.37;30557.467099000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:45:09.57;30559.660270000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:19.70;30569.791840000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:45:23.35;30573.446462000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:33.15;30583.243035000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:34.16;30584.255753000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:45:45.35;30595.441597000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:53.19;30603.280499000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:45:53.19;30603.280751000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:45:55.21;30605.301813000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:45:58.35;30608.438311000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:45:59.75;30609.838392000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:46:08.86;30618.951528000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:46:20.01;30630.105218000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:46:20.01;30630.105540000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:46:26.14;30636.230387000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:46:36.27;30646.361166000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:46:40.13;30650.226014000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:46:50.26;30660.354034000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:46:50.33;30660.422918000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:46:56.93;30667.020648000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:46:59.33;30669.420776000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:47:00.34;30670.433418000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:47:19.61;30689.700113000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:47:19.61;30689.700507000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:47:39.18;30709.276975000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:47:39.18;30709.277213000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:47:46.32;30716.410229000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:47:50.32;30720.409339000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:47:55.92;30726.013909000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:47:56.92;30727.016510000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:47:59.52;30729.608982000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:48:00.31;30730.407857000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:48:09.43;30739.527466000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:48:13.71;30743.802590000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:48:20.51;30750.599273000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:48:23.54;30753.629545000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:48:37.70;30767.790824000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:48:43.18;30773.274697000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:48:43.18;30773.274943000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:48:47.23;30777.326477000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:48:51.54;30781.636188000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:01.28;30791.377312000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:02.29;30792.381213000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:49:21.55;30811.646785000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:49:21.55;30811.647411000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:49:27.12;30817.213272000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:30.47;30820.563255000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:37.47;30827.561353000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:38.48;30828.573450000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:49:43.06;30833.157918000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:47.26;30837.357058000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:49:53.35;30843.439938000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:49:58.86;30848.951580000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:50:02.26;30852.349415000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:50:03.06;30853.149384000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:50:09.13;30859.227835000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:50:12.65;30862.745231000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:50:22.79;30872.880626000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:50:32.93;30883.021374000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:50:32.93;30883.022005000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:50:38.84;30888.931510000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:50:48.97;30899.059927000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:50:56.23;30906.322140000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:02.83;30912.921592000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:03.23;30913.320852000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:06.27;30916.360889000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:51:09.03;30919.118727000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:19.15;30929.246254000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:51:19.22;30929.315421000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:25.22;30935.313231000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:29.26;30939.355876000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:51:43.02;30953.108644000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:48.01;30958.107598000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:48.23;30958.326277000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:51:49.18;30959.268224000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:51:49.18;30959.268588000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:51:53.22;30963.317953000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:51:55.21;30965.305271000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:04.21;30974.303941000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:05.22;30975.314105000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:52:05.61;30975.704075000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:15.75;30985.845084000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:52:22.81;30992.904615000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:32.94;31003.035787000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:52:38.21;31008.299274000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:40.40;31010.497929000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:52:48.51;31018.605241000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:53:00.68;31030.773020000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:53:00.68;31030.773641000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:53:03.40;31033.488518000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:05.19;31035.287203000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:05.59;31035.687952000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:10.99;31041.084303000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:13.02;31043.112371000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:53:31.27;31061.365994000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:53:31.27;31061.366624000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:53:33.78;31063.872688000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:40.38;31070.470384000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:43.41;31073.502541000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:53:44.78;31074.869298000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:49.38;31079.469156000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:53:54.44;31084.531532000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:54:03.37;31093.467850000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:06.37;31096.467643000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:12.24;31102.328269000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:13.24;31103.330194000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:54:19.38;31109.468246000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:29.51;31119.600624000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:54:39.65;31129.740422000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
01:54:39.65;31129.741074000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
01:54:49.97;31140.064302000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:54.83;31144.920147000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:54:59.17;31149.261922000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:54:59.17;31149.262195000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:54:59.77;31149.863141000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:00.77;31150.864398000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:55:05.37;31155.462897000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:07.37;31157.462966000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:12.17;31162.261767000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:15.20;31165.295168000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:55:22.39;31172.479397000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:29.76;31179.857314000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:32.76;31182.856254000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:33.77;31183.859801000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:55:47.16;31197.252967000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:50.36;31200.451678000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:53.17;31203.259792000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:55:53.17;31203.260055000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:55:55.96;31206.051986000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:55:56.96;31207.056477000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:56:08.36;31218.448219000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:14.75;31224.847133000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:16.17;31226.260839000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
01:56:16.17;31226.261029000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
01:56:18.20;31228.288726000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:56:23.55;31233.643954000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:27.55;31237.643611000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:32.35;31242.442475000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:33.36;31243.452544000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:56:42.95;31253.040309000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:56:53.08;31263.171583000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
01:56:53.15;31263.239051000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
01:57:00.15;31270.238888000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
